user_id,signup_date,last_order_date,total_orders,total_spend,favorite_cuisine,last_platform_used,days_since_last_order,last_order_value,customer_lifetime_value,number_of_orders,number_of_users_referred
1db293e7-7ed9-4689-8a6c-57e0161efdf6,2023-11-02,2025-08-07,64,5607.76,Pizza,Web,48,72.34,8661.63,64,1
1906de77-b496-40e4-885e-6e15229e898b,2023-02-20,2025-09-05,86,11651.01,Italian,iOS,19,145.65,19476.52,86,8
d1213c1b-d8fc-4b1e-ad1c-f0734f374486,2023-06-25,2025-01-17,25,1913.2,Italian,Android,250,65.16,3119.8,25,1
76c42543-e7fd-4630-8daf-3bea22a6df25,2022-10-06,2025-09-09,298,35401.79,Healthy,Android,15,99.5,53602.69,298,2
eecf6a72-f87c-4b50-a95c-c7da011a560e,2025-01-25,2025-03-06,36,1481.14,Italian,Android,202,36.96,2721.7,36,2
4a116962-1698-475d-a7bb-7caacd91afe3,2024-10-09,2024-11-16,16,869.06,Arabic,Web,312,60.0,1803.6,16,2
7599b3df-889b-4b65-9723-52ce21ecd4d2,2022-01-03,2025-06-27,61,4382.51,Arabic,Android,89,66.78,6573.76,61,0
e89c8fca-22ff-49fc-912e-5e8e4c901c59,2025-09-10,2024-09-15,4,122.83,Asian,iOS,374,26.75,184.24,4,0
edef86d1-c5c9-4369-9338-a251b27bb97a,2023-09-13,2025-05-18,53,7127.56,Indian,iOS,129,148.5,11941.34,53,5
d960ca79-79f7-440f-afa6-dbccf841b86c,2025-08-19,2024-10-02,6,252.78,Arabic,iOS,357,48.61,379.17,6,0
dc352b5a-4b68-4c40-a16c-ab197da8f7d7,2023-04-06,2025-07-11,62,4718.9,Burgers,Android,75,71.64,7078.35,62,0
8dda0124-3d24-41c1-925e-0ce99aee253d,2023-01-07,2025-03-10,37,3171.33,Burgers,Android,198,90.25,5006.99,37,1
a31c6761-eb00-4062-899a-344a1466a2ae,2025-09-04,2024-10-02,4,232.27,Italian,Android,357,58.94,598.41,4,1
a859decd-1c77-457a-b87a-eedb9d5ac380,2024-09-23,2024-11-01,10,716.84,Arabic,Android,327,76.51,1075.25,10,0
ffae7699-93dd-49ce-884f-20dc1f42e0cd,2024-09-08,2025-03-15,37,2210.66,Indian,Android,193,49.29,3565.99,37,1
1e74d80a-26d9-4400-a433-ce4e3fdf77a2,2025-07-21,2024-09-17,1,36.26,Italian,Web,372,36.95,304.39,1,1
b5c1accc-137d-47fc-8c42-333be081aabd,2025-07-27,2024-10-14,7,393.0,Indian,iOS,345,45.9,589.49,7,0
54dcf02d-37c1-4995-95e4-56f0eb8a7207,2022-06-11,2025-01-23,30,1515.54,Healthy,Android,244,54.75,2523.31,30,1
f73f707d-6eef-482a-a9d8-7a6498c8ab51,2021-11-19,2024-11-28,13,679.44,Indian,Android,300,56.44,1019.16,13,0
8c410b8e-6811-411a-9101-82d163771964,2023-09-19,2025-01-06,25,1752.62,Healthy,Android,261,82.78,2878.92,25,1
ff933b6d-2ace-49bd-964e-7d79582a344f,2024-03-27,2024-12-10,19,1507.94,Burgers,iOS,288,77.79,2261.91,19,0
bd5602ab-7f31-4011-a7ee-d52dc1f60027,2024-05-17,2024-12-17,19,1020.43,Asian,iOS,281,62.4,2030.65,19,2
a20c1072-2390-4607-8084-28f51336980e,2025-07-24,2024-09-05,1,45.64,Asian,Web,384,41.52,68.46,1,0
10a423de-cf08-4c06-b87d-6e7a7c8f1e1a,2025-07-28,2024-10-04,2,60.28,Arabic,Android,355,26.09,90.41,2,0
98e2cca7-8af5-4b5e-9570-9b28776f78fb,2025-09-17,2024-09-25,3,132.38,Arabic,iOS,364,40.1,198.56,3,0
ea36fb09-8695-4cd2-8545-ce6d46a28301,2025-08-28,2024-10-06,3,155.44,Italian,Android,353,44.23,233.17,3,0
48468d49-9ac1-4a87-a3f3-01a96d090422,2024-07-20,2025-09-18,175,16254.59,Burgers,Android,6,95.53,25631.88,175,5
388d46c3-990e-41ea-b31b-7c54fb62b35d,2025-08-10,2024-09-30,7,273.66,Asian,iOS,359,40.68,410.49,7,0
9741c0fa-1b20-457e-9e86-ca3d07d712df,2025-09-10,2025-05-14,47,3107.7,Arabic,iOS,133,63.08,4911.54,47,1
6ec480b2-573a-492a-bb00-037fb364c1fd,2025-09-17,2024-11-17,13,865.36,Pizza,iOS,311,77.54,1548.04,13,1
66e24a94-eac1-46f3-a9d5-1bcff0678d81,2025-08-05,2024-10-05,8,374.06,Italian,iOS,354,38.29,561.1,8,0
4bd6a07d-813e-422d-873e-77c75d332535,2024-02-23,2025-03-13,39,1884.14,Italian,iOS,195,55.42,3326.21,39,2
72c0d42d-2f29-4a3e-bd92-ea2ada0b7ca4,2025-07-03,2025-01-13,28,2051.61,Burgers,iOS,254,71.63,3577.42,28,2
63c4722c-27f3-4303-b4a7-c15b161fc0eb,2023-08-24,2024-11-11,11,811.86,Italian,Android,317,84.02,1467.78,11,1
67b43715-5c93-49a6-a745-e323c2aafe29,2025-08-01,2024-09-21,2,74.01,Arabic,iOS,368,42.3,111.01,2,0
020bf53b-dfbc-4770-a1fd-f942424d3469,2025-07-28,2024-10-14,8,440.64,Healthy,iOS,345,55.98,910.96,8,1
4b4788c1-153f-4118-8af7-21a9a9d0716a,2023-02-28,2025-03-12,35,2835.2,Italian,iOS,196,89.41,4752.8,35,2
1c79ac85-4642-4480-abc5-6f09a7669cee,2024-04-22,2025-04-22,45,3771.05,Asian,iOS,155,82.01,5906.57,45,1
60c96560-d183-4f31-bca0-cd72014dd114,2025-05-29,2025-05-06,46,2229.12,Arabic,iOS,141,57.07,3343.68,46,0
dc740ec7-6bc5-4cdb-b605-4d3ef4aa1f32,2023-04-05,2025-06-18,54,3082.44,Indian,iOS,98,63.64,5123.65,54,2
830f3db8-b34f-4f51-8996-89e60a5fdcff,2024-02-03,2024-11-16,11,611.89,Pizza,iOS,312,47.54,917.84,11,0
015162f1-e07f-4751-9a44-7ac6cedad670,2023-08-15,2025-09-08,74,7058.1,Pizza,iOS,16,88.27,11587.15,74,4
696f0161-d00f-407b-baff-c92ea35f345c,2025-06-26,2024-10-22,7,342.54,Arabic,Android,337,39.2,513.82,7,0
459e141c-ac1c-43b2-8f1a-4334997929e3,2022-12-16,2025-08-24,68,4804.74,Italian,Web,31,78.21,7207.11,68,0
7c616af7-19ac-452d-827b-7491cde081fa,2024-09-11,2024-11-16,16,953.78,Indian,Web,312,70.65,1430.66,16,0
685b58a9-78c2-449a-81f9-214f2406225c,2024-01-01,2024-12-06,15,829.84,Asian,iOS,292,60.7,1494.76,15,1
1f28b08d-1c7f-4315-b859-75b0806272a1,2025-07-11,2024-10-04,2,96.99,Indian,iOS,355,56.46,145.48,2,0
23d77f97-294d-4e96-a8db-9b01caf13eb1,2024-06-07,2025-04-18,47,2600.39,Pizza,iOS,159,65.24,3900.58,47,0
2ccc181e-2e54-4a50-a5e8-c83d8d5de8d9,2025-07-16,2024-09-23,1,41.81,Pizza,iOS,366,35.62,312.72,1,1
471886d9-893a-4348-835f-2c0648ae3a47,2024-11-03,2025-03-02,32,1470.48,Burgers,iOS,206,52.81,2205.73,32,0
314e8bc7-86a8-43f2-a7d1-c679ddc7af59,2023-02-22,2025-03-19,41,2273.53,Arabic,iOS,189,52.19,3660.3,41,1
4c12b1b4-9872-443b-974f-65f59b228880,2023-06-13,2025-09-23,248,18280.81,Healthy,Android,1,78.36,29421.21,248,8
b9ee2247-09fc-4dac-979e-f85745de0e0b,2023-10-18,2025-01-02,23,1705.19,Italian,Android,265,81.65,3057.79,23,2
cd72da7f-9af7-4848-b3ce-9813449a1d03,2024-03-26,2025-09-18,75,9738.08,Indian,Android,6,116.63,15357.12,75,3
1a0e3e79-c821-4db0-a3d0-ef715f7e9ce0,2023-12-18,2025-01-26,27,1579.37,Burgers,Android,241,62.45,2369.05,27,0
aac16b42-58d6-490d-bf0b-dbdaef9e83f4,2025-02-20,2024-12-26,24,1024.32,Arabic,Android,272,44.76,2036.48,24,2
507dbc11-c638-4e20-b218-eb0eda5dcf8d,2021-10-26,2024-12-29,22,1130.75,Indian,Android,269,58.4,1946.13,22,1
7168340b-f194-43d4-879e-eb8ef7993edc,2024-02-13,2025-03-09,34,2342.67,Italian,iOS,199,73.78,3764.01,34,1
87d63a5b-a4a4-41c9-8421-fa752a2be014,2024-07-06,2025-06-09,55,4208.65,Burgers,iOS,107,66.32,6562.98,55,1
caa2bc81-01f5-4adf-935d-46c4ec6cd6e0,2023-07-05,2025-05-01,46,3652.26,Indian,Android,146,67.09,5478.39,46,0
b340e35d-a3b9-4b3d-9e1e-fa474a0d7cd8,2025-08-03,2025-03-05,33,1349.42,Asian,Android,203,34.44,2024.13,33,0
8e78646b-7d47-4f43-b4dd-59785c009a69,2024-08-08,2025-09-08,250,27118.1,Italian,iOS,16,128.48,42677.15,250,8
86315f2b-76e0-4135-8259-05bf994aa04f,2025-09-21,2024-10-02,2,111.68,Asian,iOS,357,64.3,167.52,2,0
0466cd04-8a5a-4470-ad37-e6c820ac14c2,2022-06-14,2025-04-23,46,4035.02,Burgers,Android,154,99.07,6052.53,46,0
1a321483-4cd3-4b05-a51b-c4b406132523,2024-04-14,2024-11-15,14,1135.52,Indian,iOS,313,72.05,1953.28,14,1
f1770366-b658-47a0-9de1-7cd3e8f7f4ca,2023-12-22,2025-08-28,159,18077.12,Asian,iOS,27,119.27,27865.68,159,3
553a0159-9cfe-45c9-93c3-76ce4d20d60f,2025-07-25,2024-09-26,3,125.03,Healthy,Android,363,42.4,187.54,3,0
82b2a85a-c319-4d6f-8961-75192051c45f,2024-05-06,2025-07-18,63,5405.82,Arabic,Web,68,100.11,8358.73,63,1
433c2de9-a7e1-4fac-ae09-a9321879b203,2024-01-06,2025-04-21,44,2770.81,Burgers,iOS,156,53.56,4156.21,44,0
744202f2-ccc4-4ce8-a8f5-21848e40669a,2025-07-21,2024-10-08,3,111.19,Asian,Web,351,38.96,166.79,3,0
8cf44c1c-20ff-4efc-a0f9-90b4e23fcbcc,2023-04-22,2025-09-07,144,11173.5,Burgers,iOS,17,89.37,17760.25,144,4
ac941700-828b-4347-a43d-3cc615c2b871,2021-11-03,2024-12-19,18,1458.26,Indian,Android,279,81.24,2187.39,18,0
62b1d31f-05c7-4509-b928-65909c38e544,2023-05-25,2025-04-25,46,3264.37,Arabic,iOS,152,70.6,4896.56,46,0
e9a87616-fb39-44f0-bf6a-b37d58278283,2022-05-25,2025-05-13,51,2578.31,Burgers,Android,134,58.83,4117.46,51,1
ac76dac0-0662-4d8a-b7d3-48efb5dab58c,2023-05-30,2025-06-27,57,4935.07,Italian,Android,89,88.07,7652.61,57,1
c5ea7727-95ce-4a80-8eed-7ac976f3e6e1,2024-09-18,2025-02-27,34,1704.89,Italian,Android,209,59.2,2557.34,34,0
d2eb985f-38cf-48b6-98eb-b9ac255a4a55,2023-12-18,2025-01-17,24,1499.9,Asian,Web,250,71.65,2249.85,24,0
71d37431-b7fe-4585-a7a7-968db9b2da97,2024-01-20,2025-09-14,266,20388.11,Healthy,Android,10,86.19,32332.17,266,7
d26fdb7e-3d53-4342-a763-5620eaef318c,2022-06-25,2024-11-28,18,1441.93,Healthy,iOS,300,76.55,2662.89,18,2
51a5d268-0384-4427-9361-a97398a494d1,2023-11-22,2025-07-05,59,4966.81,Pizza,iOS,81,89.45,7700.22,59,1
582fe1b6-f533-4c86-92ba-cd958d73e3f8,2024-03-04,2025-02-05,31,1842.93,Burgers,Android,231,59.56,3014.4,31,1
927968e9-97a4-4cb5-9f40-bbb9c8c47765,2025-09-15,2024-09-21,4,141.5,Italian,Web,368,32.12,462.25,4,1
c2728e4a-8b73-41ea-8556-cf65c4a5dc98,2025-07-23,2024-10-26,8,242.89,Arabic,iOS,333,25.05,364.34,8,0
002b6e26-bc8f-471a-a511-2379936f017a,2024-04-15,2024-11-11,12,935.78,Asian,Android,317,73.83,1903.67,12,2
910220ca-6e0f-47b7-b6f9-c71f9a4d5aaf,2025-05-26,2025-03-20,36,1976.07,Arabic,iOS,188,44.47,3214.11,36,1
e4d43692-5bfa-4c97-8c4c-2c7db08122b0,2025-01-02,2025-03-27,38,1685.3,Indian,iOS,181,45.93,2527.95,38,0
6ddcd3ff-8b10-46c0-8d0e-823c9b94a510,2025-07-09,2024-11-03,8,428.77,Burgers,Web,325,54.82,643.15,8,0
637536e0-0c68-4763-ba56-d9b01111c859,2023-10-05,2025-04-15,43,1832.17,Burgers,iOS,162,49.56,2998.25,43,1
73cd050a-3bc8-4160-bd97-7c5f75aec072,2025-07-25,2024-10-11,4,162.03,Burgers,Android,348,48.12,243.04,4,0
0b1134bb-e4c8-44a7-b1ad-673d5f0a8b79,2023-12-31,2025-06-18,55,2772.29,Indian,iOS,98,57.8,4658.43,55,2
6a147272-71b4-4d8e-a4d6-bca4517f3719,2021-12-24,2025-06-14,57,4929.81,Healthy,Android,102,74.55,7894.72,57,2
8f654132-a9f4-4e23-ab12-bd633900f29b,2025-07-04,2024-09-23,2,76.12,Pizza,Android,366,32.38,114.18,2,0
0eff819a-8d45-4180-a61f-82b0967683ab,2021-12-09,2025-07-15,63,4890.57,Pizza,Web,71,68.29,7335.85,63,0
831448cb-053f-449f-a290-8eda384ec60d,2025-07-08,2024-10-08,3,115.8,Burgers,Android,351,44.38,173.7,3,0
9dafe563-6602-4424-b90f-0ddf7a99e310,2024-04-16,2024-12-01,14,614.49,Arabic,iOS,297,46.78,921.74,14,0
65d43bba-d950-4b0d-9ce5-05e9a3e0b8c8,2025-08-19,2024-10-16,6,220.98,Pizza,Android,343,33.66,581.47,6,1
d65d7815-c61c-49b4-b5b7-8c754d219a3c,2022-08-14,2025-02-12,30,2580.67,Burgers,Web,224,89.71,4371.0,30,2
cd7e3ac6-52b7-4f7e-ae2b-6b8de8ce4dc4,2025-08-09,2024-10-09,3,93.31,Arabic,Android,350,36.13,139.96,3,0
ace1415e-4830-4db7-8810-a1690257ac68,2024-05-11,2025-09-01,69,5697.48,Pizza,iOS,23,83.38,9046.23,69,2
4022e192-e6a4-4e0e-a40d-ffaebe734970,2023-02-06,2025-09-06,191,26661.97,Healthy,iOS,18,117.34,41492.95,191,6
c44c8117-0138-4010-8325-07834d2de4cb,2024-01-29,2025-03-30,43,1783.22,Healthy,Android,178,40.65,2674.83,43,0
2042c893-b59d-4b55-b451-8a2f147bf656,2023-10-18,2025-03-22,40,2084.78,Burgers,iOS,186,57.27,3127.17,40,0
3f21360a-578d-465f-94bc-0607b85b81c2,2025-07-23,2024-09-28,1,30.79,Burgers,iOS,361,30.62,46.19,1,0
53df7070-1ba6-42ce-99b0-b51f65f85154,2024-07-22,2025-02-18,33,1940.91,Indian,iOS,218,51.4,2911.37,33,0
d8894465-4823-4c9a-b562-9bb850b9286d,2023-10-20,2025-09-04,106,12314.86,Healthy,iOS,20,108.45,19472.29,106,4
2c92f14d-6259-44b2-875f-0f97ed9c52a7,2024-08-07,2025-07-04,62,4250.64,Asian,Web,82,66.24,6875.96,62,2
03d38568-60fa-45f1-8f1a-260b90274b6a,2025-05-26,2025-02-03,28,1701.5,Healthy,iOS,233,57.07,2552.25,28,0
0fba257b-73c1-46a2-9e71-b6622a1f7077,2022-03-20,2025-08-26,69,5591.03,Asian,Android,29,87.15,9136.55,69,3
a83b9212-38bc-4ce7-b680-4804c34cafdf,2025-07-17,2024-09-05,1,57.31,Asian,Android,384,54.01,85.96,1,0
998b6dd0-acf7-436b-9683-0bf8cb79dcb5,2023-01-08,2025-09-21,222,23488.47,Pizza,Android,3,113.7,36732.71,222,6
d92bba25-38e4-4bdf-ae50-9b8d2e689243,2024-04-24,2024-12-25,21,1495.7,Burgers,iOS,273,79.95,2493.55,21,1
cf7859eb-ebef-4531-89ae-9834a3d9653a,2021-12-23,2025-04-26,47,3105.0,Arabic,Android,151,59.41,4657.5,47,0
478f8cad-0bcc-4032-b9f2-b7a3630a3b56,2023-01-04,2025-09-23,243,22877.01,Burgers,iOS,1,111.88,34815.52,243,2
6f619f65-9ae7-43fd-a3cb-56b8d400f069,2023-10-09,2025-03-14,40,1707.59,Burgers,Android,194,36.48,2561.39,40,0
9e03383e-b0ae-4b25-a1ba-206fe7a25a16,2023-07-08,2025-09-19,257,25034.2,Pizza,Web,5,99.49,39051.29,257,6
7c4166be-1965-4efc-a86e-3525714faa88,2024-12-06,2025-01-06,26,1388.59,Italian,iOS,261,49.36,2082.89,26,0
d447c810-238a-4954-99a9-3fad282f77e5,2025-07-22,2024-09-15,3,167.32,Asian,iOS,374,50.76,500.99,3,1
76c96825-6842-47f5-9646-79a44d523294,2023-12-29,2025-01-15,24,1545.38,Asian,iOS,252,77.26,2318.07,24,0
1e856ded-e7b9-4323-ad44-f50ec4e3a5ed,2024-10-24,2024-12-10,19,1514.18,Healthy,Android,288,67.87,2521.27,19,1
e65c6189-2d14-4d39-9720-8a863da10020,2024-06-13,2024-11-26,16,1157.91,Italian,Android,302,69.21,2236.87,16,2
dbc2959d-798f-4d6b-b5bd-0f089aa7d84c,2022-12-13,2025-02-05,30,1918.36,Indian,Web,231,70.51,2877.54,30,0
fc77c405-38a6-4341-a56e-5a100144aea1,2024-09-13,2024-11-29,19,1136.31,Pizza,iOS,299,48.05,1704.47,19,0
f89f057b-0873-4ccf-8063-e4ed5ade15d6,2022-02-09,2025-05-17,50,3087.31,Italian,iOS,130,52.66,4630.96,50,0
282a09a1-961c-4ea6-bb0a-71edd6c8cdd4,2024-02-29,2025-01-20,27,1270.99,Pizza,iOS,247,43.45,1906.49,27,0
f007eee0-c7bd-4b63-8819-7b4c4d547b96,2025-08-09,2024-10-03,4,165.54,Burgers,Android,356,41.11,248.31,4,0
0b8a93b1-26b6-49a6-af58-a84801f169fb,2025-09-07,2024-09-27,4,157.69,Burgers,iOS,362,41.36,236.54,4,0
1b32bc3b-0c7a-4f96-95c5-181babe278a8,2023-07-26,2025-09-03,294,23715.4,Healthy,iOS,21,77.28,36823.1,294,5
5fa8f48a-362e-45cf-be57-3ce2a49acb02,2025-08-16,2024-09-23,4,178.06,Italian,Android,366,48.11,267.09,4,0
15b25915-7cba-4756-9aac-8b797d49e8f9,2024-12-19,2024-11-07,11,849.43,Italian,iOS,321,74.61,1524.14,11,1
058cbf65-a568-4f3a-8ee1-ec9d00871d18,2025-08-19,2024-09-28,4,146.74,Indian,iOS,361,34.94,220.1,4,0
6e274881-5772-4c55-a5e5-5d3a94eeb2af,2024-02-06,2025-01-05,26,1459.04,Indian,Android,262,58.88,2438.56,26,1
572bcbf9-d778-41a0-af28-1d8e256efea5,2025-07-05,2024-10-10,7,229.0,Italian,iOS,349,37.43,343.5,7,0
b3341bf8-47e0-4cac-ad50-dfe2b7cb05a0,2024-06-25,2024-12-27,21,1190.21,Healthy,iOS,271,50.63,2035.32,21,1
5a990478-5e53-4d53-bd6e-2570839d8c61,2025-08-09,2024-09-23,5,266.81,Burgers,Android,366,60.8,400.22,5,0
73123d26-ba22-46d5-80a1-0bb34f21768d,2025-09-20,2024-10-11,4,226.73,Healthy,Android,348,65.18,340.09,4,0
24832bc9-e605-495c-8fd8-61949f2464ca,2023-11-21,2025-09-21,103,9027.66,Indian,Android,3,70.98,15791.49,103,9
5818d1ae-c796-4a8d-8b3e-75c74920aa02,2022-05-30,2025-06-27,56,4457.2,Asian,Android,89,70.09,6685.8,56,0
be2eaf0a-22ff-490b-b79a-1afefa37efd0,2023-11-29,2025-05-22,50,4235.41,Arabic,iOS,125,81.87,6353.11,50,0
a0a5741e-a6a0-42d0-a293-ff3bf65e166d,2025-07-17,2024-09-16,4,134.31,Indian,iOS,373,28.55,201.47,4,0
c4b4859c-88d3-442b-8826-a9b4ea823045,2025-08-07,2024-10-23,6,292.1,Pizza,iOS,336,50.92,438.15,6,0
70eb6a37-4a24-4243-a078-e10054dd07dc,2025-07-03,2024-09-19,2,63.83,Burgers,iOS,370,32.1,95.75,2,0
034a0aab-71a5-49e3-bebc-7049d67e7010,2023-12-07,2024-10-21,7,365.67,Burgers,Android,338,50.31,548.51,7,0
f1ea44de-4bb3-4a82-9d6c-a0211e46ecdc,2024-01-29,2025-01-10,24,1462.41,Healthy,iOS,257,57.42,2193.61,24,0
b3054c89-9d41-401d-ad7c-61a73220b757,2025-03-30,2024-12-29,22,1004.5,Burgers,iOS,269,44.76,1756.75,22,1
738c5016-ab8a-4d03-948d-31adeb84e764,2024-07-22,2025-09-16,188,27413.47,Indian,iOS,8,165.68,43370.2,188,9
b624c283-6bb4-4123-b81d-42726d8b643e,2024-09-05,2025-09-04,108,8368.19,Pizza,iOS,20,89.27,13802.28,108,5
a8a94ed5-2d42-4251-9837-c2f90ef42cd8,2023-01-06,2025-08-08,67,5862.31,Asian,iOS,47,84.78,9043.47,67,1
11202099-6b07-4a47-8279-749be575eeb5,2023-02-22,2024-11-04,9,585.65,Italian,Android,324,77.67,878.47,9,0
8dc42764-28fd-402e-9353-e111c8a411f7,2023-12-25,2024-11-23,14,1094.54,Pizza,Android,305,92.42,1641.81,14,0
7a0eea44-5237-476e-a5e3-862eb3466a56,2023-11-27,2025-01-31,31,2364.92,Pizza,Android,236,88.71,3547.38,31,0
cc1241a5-12fd-46db-a984-af6c6822b2cd,2024-10-28,2025-01-31,26,1225.15,Indian,iOS,236,50.53,2087.73,26,1
3ef3ba21-21cd-4ab6-a7e7-bad60f53e8c5,2025-03-04,2025-01-05,25,1991.92,Asian,iOS,262,81.41,2987.87,25,0
a045b3f3-7a7c-41f7-a40a-eae71d270e2b,2023-11-14,2025-04-11,40,2410.82,Burgers,Android,166,61.6,3616.23,40,0
62e9ee62-0627-4321-b119-bde0ed67864f,2023-10-29,2025-09-21,119,10949.32,Healthy,iOS,3,102.5,17423.97,119,4
3459f752-6d75-4096-a1f2-cce67a52a1d5,2023-08-14,2024-11-27,18,1335.61,Arabic,Android,301,81.27,2753.42,18,3
af17b2a6-32cb-4134-a6b2-fc9a22af0844,2025-07-26,2024-10-01,6,309.12,Burgers,Android,358,52.6,463.68,6,0
27c28d0c-95f5-442f-9b11-7f208a05ce06,2025-08-08,2024-09-24,1,46.95,Indian,iOS,365,43.06,70.42,1,0
a2c11893-d198-4560-a0e8-b47c2357ddeb,2023-11-16,2024-11-03,11,816.12,Pizza,iOS,325,83.78,1724.17,11,2
5e1d47af-833b-435e-a5a9-c1be48d3ef98,2023-10-07,2025-09-22,94,13083.27,Pizza,Android,2,117.76,21624.91,94,8
1547c5db-1573-423d-bf7b-a12ae95f9710,2024-07-23,2025-01-17,25,1187.82,Pizza,Web,250,44.06,2281.74,25,2
314bf2c9-4fc2-4d2b-9b34-c64926f803c6,2022-08-03,2025-08-28,69,4308.12,Pizza,Android,27,55.07,6962.18,69,2
3eade9ec-bf17-494f-b05f-a9e707672b82,2021-10-17,2025-04-08,42,2666.74,Arabic,Android,169,52.6,4000.12,42,0
3ee373b4-e888-49dd-85dd-5f8b562ed43f,2023-02-03,2025-06-12,55,4610.39,Italian,iOS,104,94.78,6915.58,55,0
b2676a5d-e869-441d-9089-94b189b21c3b,2025-08-15,2024-09-22,1,55.71,Pizza,Web,367,48.26,83.56,1,0
12b9ee57-b281-40d1-b3fa-5d5f3e483c18,2022-03-06,2025-07-17,61,3896.95,Healthy,iOS,69,66.86,5845.42,61,0
9974c84e-5836-4e9e-aff6-6a794278a00e,2022-05-09,2024-11-22,17,1504.57,Burgers,Android,306,91.38,2506.85,17,1
6146fc90-614e-47f0-99f9-110080907f22,2025-08-23,2024-10-06,7,333.31,Burgers,iOS,353,38.1,499.96,7,0
c1456f26-7a8f-46a2-b88c-d2b020769df3,2024-12-15,2025-04-02,40,2066.84,Indian,iOS,175,45.0,3100.26,40,0
7daae2b3-1a70-481a-8202-c418b6aedb91,2025-08-29,2025-02-04,27,1168.32,Indian,Android,232,41.54,1752.47,27,0
7f36f4a1-aed9-4391-8d2b-a7af33a2f7b9,2025-08-23,2024-09-13,2,109.55,Arabic,iOS,376,49.91,164.33,2,0
fc45400a-e1e3-45cf-9252-f53b91f3b11c,2022-12-20,2024-11-16,13,995.77,Pizza,iOS,312,66.48,1743.65,13,1
23b3b81b-8617-4aa0-ab5a-83cc35d6d4be,2023-05-31,2025-09-08,203,24383.11,Asian,iOS,16,104.59,37324.67,203,3
aad41a73-4658-422e-8768-d2e4192e3dc1,2023-10-24,2025-01-19,29,1630.34,Healthy,iOS,248,59.38,2695.51,29,1
5a64b5e8-cdc7-43a0-a349-2ba3d084b7df,2024-05-05,2024-10-07,8,589.59,Asian,iOS,352,65.89,1134.39,8,1
2f19e912-4af7-4f8c-a496-5ca56d8f75e7,2024-01-22,2025-02-17,34,2581.4,Pizza,iOS,219,89.9,4122.1,34,1
38677af3-e077-4fce-8b03-1bc6dda4fad5,2024-08-04,2025-03-05,33,1936.4,Indian,Android,203,66.3,2904.59,33,0
24fdf258-ce34-43ea-9048-fc1f5e69b168,2024-05-06,2025-01-13,26,2050.17,Burgers,Android,254,83.93,3075.26,26,0
f16cd8d0-50e0-4efe-8797-222cfe50fbba,2023-03-12,2025-08-30,68,3531.82,Italian,iOS,25,54.43,5797.73,68,2
3fb860cb-e8da-44dc-8ecb-e1f1f6551ac6,2024-06-03,2024-12-27,20,1044.27,Indian,iOS,271,53.42,1816.4,20,1
646a9ebf-ac32-471b-9d8c-e9d0d59cbab8,2025-08-08,2024-09-01,1,53.07,Healthy,Android,388,49.3,329.61,1,1
7821884b-9d14-40d3-a2ca-8797c059d86e,2025-07-24,2024-09-29,3,97.33,Asian,iOS,360,32.54,146.0,3,0
82e52a40-70f8-4c5d-8768-462a429b01a5,2025-09-21,2024-09-22,1,52.51,Pizza,iOS,367,57.67,328.76,1,1
4757b52b-2a28-48cd-a8e4-e6536d05317a,2025-07-22,2024-09-20,4,174.83,Asian,Android,369,42.99,262.25,4,0
5e1b914d-b549-4451-89b8-ff0a93e7d699,2025-09-06,2024-09-02,1,37.18,Burgers,iOS,387,44.57,55.77,1,0
a01f1549-6823-4869-8e8c-378e058cd5ca,2024-03-22,2025-02-03,32,2578.79,Asian,Android,233,68.98,4118.19,32,1
941ec447-69cc-4010-b565-1938017cff67,2024-01-03,2024-11-20,14,1085.39,Asian,Web,308,76.09,2128.09,14,2
62115e17-53b5-4f5a-ab36-e98e91468a8c,2022-12-28,2025-09-01,287,28553.58,Arabic,iOS,23,99.96,44830.38,287,8
249b4a0e-1c1f-489f-9bd6-ed4a55741a55,2025-08-12,2024-09-17,1,40.02,Indian,iOS,372,40.6,60.04,1,0
c4130c74-6bf4-4fd0-9dca-4b450de27365,2024-05-14,2025-09-07,234,27156.91,Indian,Android,17,134.34,42485.37,234,7
b60199e4-6afa-4130-a035-7af57282e9b8,2022-12-25,2025-09-07,182,15079.34,Pizza,iOS,17,77.81,24619.01,182,8
bd5ca81b-3b3e-4420-b1d5-181f98e725ea,2025-08-09,2024-10-02,2,70.3,Indian,iOS,357,40.19,105.46,2,0
95952125-70db-45f9-9d27-d39d0593b210,2025-07-24,2024-09-25,3,141.01,Italian,iOS,364,54.78,211.52,3,0
44f03f5b-e099-42de-af50-061f41e501fe,2025-09-03,2024-09-26,5,217.35,Burgers,Web,363,35.99,326.03,5,0
1c392667-9355-4e00-a188-966e12acccff,2025-06-18,2025-03-19,38,2371.53,Asian,Android,189,57.31,3557.3,38,0
5f0a1c6b-a820-4206-8857-3376de6195bd,2022-08-20,2024-12-13,21,1819.8,Asian,iOS,285,69.54,2979.7,21,1
32256d64-c994-4eba-a5b8-5a8e2fa0bdbd,2024-06-07,2025-02-16,32,1873.91,Italian,Web,220,63.26,3060.87,32,1
fbe53218-8cd3-4b4e-b622-d6797e51471b,2024-04-25,2025-04-11,44,3308.98,Italian,Android,166,86.53,4963.48,44,0
